name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Elliott Road,tertiary,False,125.572,,48.3,30 mph,9.4,"LINESTRING (618394.6205246985 4401972.818096697, 618520.4475577642 4401975.537924876)"
James Drive,residential,False,239.895,,40.2,,21.5,"LINESTRING (618394.6205246985 4401972.818096697, 618393.5545807746 4401914.184158779, 618396.0043488522 4401872.035134791, 618359.4044597975 4401800.641009518, 618357.5299234453 4401783.293297214, 618337.691102227 4401747.350550428)"
Elliott Road,tertiary,False,127.80300000000001,,48.3,30 mph,9.5,"LINESTRING (618394.6205246985 4401972.818096697, 618373.3709499619 4401972.823272312, 618340.1958834091 4401972.722269241, 618266.5286015597 4401972.507815138)"
James Drive,residential,False,239.895,,40.2,,21.5,"LINESTRING (618337.691102227 4401747.350550428, 618357.5299234453 4401783.293297214, 618359.4044597975 4401800.641009518, 618396.0043488522 4401872.035134791, 618393.5545807746 4401914.184158779, 618394.6205246985 4401972.818096697)"
Elliott Road,tertiary,False,15.542,,48.3,30 mph,1.2,"LINESTRING (618266.5286015597 4401972.507815138, 618250.9516421289 4401972.489754664)"
Tulip Lane,residential,False,196.355,,40.2,,17.6,"LINESTRING (618266.5286015597 4401972.507815138, 618268.0411323899 4401879.942201326, 618269.0590862491 4401813.902249902, 618264.747586389 4401776.755822928)"
Elliott Road,tertiary,False,127.803,,48.3,30 mph,9.5,"LINESTRING (618266.5286015597 4401972.507815138, 618340.1958834091 4401972.722269241, 618373.3709499619 4401972.823272312, 618394.6205246985 4401972.818096697)"
Hayes Lane,residential,False,118.492,,40.2,,10.6,"LINESTRING (617727.4660694083 4402366.944972597, 617721.1791778544 4402345.04462225, 617692.2889410758 4402253.966532307)"
Oliver Road,residential,False,343.515,,40.2,,30.8,"LINESTRING (617727.4660694083 4402366.944972597, 617684.2719002552 4402366.06019014, 617669.0997201515 4402369.313408849, 617652.0224054856 4402376.678397094, 617637.7200476273 4402388.582189159, 617629.7333429062 4402402.647774179, 617625.8099702208 4402418.807292589, 617625.6608287845 4402431.327795841, 617626.3700233195 4402440.952798216, 617628.7251453854 4402449.959136656, 617634.7214260593 4402466.237458596, 617649.3582968242 4402491.72954451, 617664.4725747 4402519.604764213, 617669.4408212794 4402530.283161582, 617673.6743851734 4402541.938350167, 617676.3054931179 4402551.936999055, 617676.4252207482 4402582.668533912, 617675.1089192507 4402586.933624242, 617671.9006180544 4402594.455814905, 617658.4783627819 4402617.707966062)"
Oliver Road,residential,False,62.506,,40.2,,5.6,"LINESTRING (617727.4660694083 4402366.944972597, 617746.3514770116 4402368.500417901, 617790.0253706551 4402369.948004891)"
Hayes Lane,residential,False,118.492,,40.2,,10.6,"LINESTRING (617692.2889410758 4402253.966532307, 617721.1791778544 4402345.04462225, 617727.4660694083 4402366.944972597)"
Oliver Road,residential,False,37.574,,40.2,,3.4,"LINESTRING (617658.4783627819 4402617.707966062, 617640.3846381308 4402650.602542202)"
Oliver Road,residential,False,343.515,,40.2,,30.8,"LINESTRING (617658.4783627819 4402617.707966062, 617671.9006180544 4402594.455814905, 617675.1089192507 4402586.933624242, 617676.4252207482 4402582.668533912, 617676.3054931179 4402551.936999055, 617673.6743851734 4402541.938350167, 617669.4408212794 4402530.283161582, 617664.4725747 4402519.604764213, 617649.3582968242 4402491.72954451, 617634.7214260593 4402466.237458596, 617628.7251453854 4402449.959136656, 617626.3700233195 4402440.952798216, 617625.6608287845 4402431.327795841, 617625.8099702208 4402418.807292589, 617629.7333429062 4402402.647774179, 617637.7200476273 4402388.582189159, 617652.0224054856 4402376.678397094, 617669.0997201515 4402369.313408849, 617684.2719002552 4402366.06019014, 617727.4660694083 4402366.944972597)"
Valley View Drive,residential,False,150.117,,40.2,,13.4,"LINESTRING (617658.4783627819 4402617.707966062, 617634.7226857819 4402602.478359098, 617614.8516684446 4402596.511755306, 617594.5217150375 4402592.536486451, 617583.7647955354 4402590.040219403, 617514.4820894303 4402582.539502644)"
South Libby Road,residential,False,84.623,,40.2,,7.6,"LINESTRING (620481.3689296267 4400407.440200097, 620480.7800692318 4400491.916300072)"
South Libby Road,residential,False,18.137,,40.2,,1.6,"LINESTRING (620481.3689296267 4400407.440200097, 620481.4988309377 4400389.335066504)"
N-B Lane,residential,False,156.66,,40.2,,14.0,"LINESTRING (620481.3689296267 4400407.440200097, 620324.5560804617 4400399.474042807)"
N-B Lane,residential,False,39.108,,40.2,,3.5,"LINESTRING (620285.3606729804 4400399.170612545, 620324.5560804617 4400399.474042807)"
Paige Lane,residential,False,318.108,,40.2,,28.5,"LINESTRING (622160.3161670142 4403106.194155284, 622103.570796828 4403108.066046915, 621963.2092852582 4402991.370961038, 621915.2564564494 4402952.08461592, 621902.5010186852 4402940.668849665)"
Harold Lane,residential,False,226.214,,40.2,,20.3,"LINESTRING (621841.1057276368 4402819.902694358, 621833.8511120405 4402834.331084899, 621824.2549298268 4402855.938593067, 621816.0511330221 4402870.796003341, 621813.5103698504 4402890.517217637, 621809.7009418092 4402946.965917297, 621902.5010186852 4402940.668849665)"
Burke Lane,residential,False,111.971,,40.2,,10.0,"LINESTRING (619796.7836136209 4403122.868001558, 619807.8221299142 4403151.128225448, 619828.9093492192 4403177.76916204, 619848.6604631608 4403185.738092756, 619847.9068000573 4403212.037817505)"
Harvey Road,residential,False,162.214,,40.2,,14.5,"LINESTRING (619844.6371926341 4403450.866346123, 619844.2954002396 4403470.544680796, 619842.1516787008 4403536.45649434, 619840.8327498982 4403571.517904501, 619841.0272427213 4403575.517630141, 619839.5551095533 4403612.708214118)"
Harvey Road,residential,False,239.284,,40.2,,21.4,"LINESTRING (619844.6371926341 4403450.866346123, 619844.2593614707 4403418.032112395, 619844.6170905347 4403384.176898361, 619846.2389960602 4403252.97776664, 619847.9068000573 4403212.037817505)"
Fawnbrook Place,residential,False,181.994,,40.2,,16.3,"LINESTRING (619844.6371926341 4403450.866346123, 619924.9109281999 4403453.964167563, 619934.031052469 4403455.28359641, 619964.1227780116 4403467.00050333, 619974.9487535096 4403469.34583895, 620024.4186059166 4403469.553740078)"
Critters Lane,residential,False,137.649,,40.2,,12.3,"LINESTRING (622326.2271422796 4404476.288934527, 622323.8035426092 4404613.682687707)"
Merrill Road,residential,False,70.557,,40.2,,6.3,"LINESTRING (622326.2271422796 4404476.288934527, 622396.8680560002 4404479.581331963)"
Merrill Road,residential,False,36.473,,40.2,,3.3,"LINESTRING (622326.2271422796 4404476.288934527, 622289.6860641022 4404477.326860993)"
Critters Lane,residential,False,137.649,,40.2,,12.3,"LINESTRING (622323.8035426092 4404613.682687707, 622326.2271422796 4404476.288934527)"
Merrill Road,residential,False,40.328,,40.2,,3.6,"LINESTRING (622396.8680560002 4404479.581331963, 622437.2616636168 4404478.139156031)"
Merrill Road,residential,False,70.557,,40.2,,6.3,"LINESTRING (622396.8680560002 4404479.581331963, 622326.2271422796 4404476.288934527)"
Shay Lane,residential,False,502.79300000000006,,40.2,,45.0,"LINESTRING (622396.8680560002 4404479.581331963, 622396.9076348162 4404423.449926569, 622396.6040724013 4404421.002626087, 622396.533862813 4404382.477345138, 622398.3653608926 4404358.97021179, 622404.180057926 4404263.030208433, 622405.1475587148 4404218.526390543, 622405.0496688894 4404090.518082866, 622405.6444456661 4404063.993659605, 622406.59063561 4404053.017728026, 622408.2042573371 4404010.966691752, 622408.302317018 4403977.995148933)"
Ramada Lane,residential,False,121.991,,40.2,,10.9,"LINESTRING (620470.8088114326 4401401.193580479, 620592.471034791 4401413.318268354)"
Middle Libby Road,residential,False,211.725,,40.2,,19.0,"LINESTRING (620470.8088114326 4401401.193580479, 620470.3572262109 4401424.500484383, 620469.8710402194 4401520.968385618, 620469.0236094624 4401564.030468432, 620468.8617995695 4401612.543251509)"
Middle Libby Road,residential,False,64.941,,40.2,,5.8,"LINESTRING (620470.8088114326 4401401.193580479, 620471.4314455683 4401372.449431202, 620471.5693844737 4401336.370419818)"
Ramada Lane,residential,False,121.991,,40.2,,10.9,"LINESTRING (620592.471034791 4401413.318268354, 620470.8088114326 4401401.193580479)"
Amy Lane,residential,False,223.583,,40.2,,20.0,"LINESTRING (620471.5693844737 4401336.370419818, 620694.6318314453 4401357.749535371)"
Middle Libby Road,residential,False,64.941,,40.2,,5.8,"LINESTRING (620471.5693844737 4401336.370419818, 620471.4314455683 4401372.449431202, 620470.8088114326 4401401.193580479)"
Middle Libby Road,residential,False,74.505,,40.2,,6.7,"LINESTRING (620471.5693844737 4401336.370419818, 620471.6942545304 4401317.499149973, 620472.4144566325 4401282.539472342, 620472.3941154004 4401262.00063962)"
Chaney Lane,residential,False,452.142,,40.2,,40.5,"LINESTRING (622294.5832096157 4401100.090240878, 622148.5279531402 4401101.982995429, 622137.4070489942 4401407.665872921)"
Pentz Road,tertiary,False,292.738,,56.3,35 mph,18.7,"LINESTRING (622294.5832096157 4401100.090240878, 622298.2566708758 4401224.491167128, 622299.5224482398 4401301.004124951, 622299.7818592124 4401392.266719077)"
Pentz Road,tertiary,False,29.137999999999998,,56.3,35 mph,1.9,"LINESTRING (622294.5832096157 4401100.090240878, 622294.4613842983 4401096.979740257, 622294.7895736434 4401071.006296095)"
Chaney Lane,residential,False,134.329,,40.2,,12.0,"LINESTRING (622137.4070489942 4401407.665872921, 622117.1306618722 4401540.23405273)"
Paynes Way,residential,False,117.801,,40.2,,10.5,"LINESTRING (622137.4070489942 4401407.665872921, 622019.3498315156 4401406.009811063)"
Chaney Lane,residential,False,452.142,,40.2,,40.5,"LINESTRING (622137.4070489942 4401407.665872921, 622148.5279531402 4401101.982995429, 622294.5832096157 4401100.090240878)"
Pentz Road,tertiary,False,155.526,,56.3,35 mph,9.9,"LINESTRING (622299.7818592124 4401392.266719077, 622299.836728457 4401426.461764543, 622299.3361408957 4401495.508254404, 622301.1640016855 4401547.494773021)"
Pentz Road,tertiary,False,292.738,,56.3,35 mph,18.7,"LINESTRING (622299.7818592124 4401392.266719077, 622299.5224482398 4401301.004124951, 622298.2566708758 4401224.491167128, 622294.5832096157 4401100.090240878)"
Lowry Lane,residential,False,204.325,,40.2,,18.3,"LINESTRING (622299.7818592124 4401392.266719077, 622338.0468009878 4401383.995045224, 622359.6651636928 4401377.123413954, 622413.880443014 4401405.743086764, 622484.5275380727 4401446.393552863)"
Feather River Place,residential,False,107.351,,40.2,,9.6,"LINESTRING (622294.7895736434 4401071.006296095, 622401.0399879712 4401087.909864742)"
Pentz Road,tertiary,False,29.137999999999998,,56.3,35 mph,1.9,"LINESTRING (622294.7895736434 4401071.006296095, 622294.4613842983 4401096.979740257, 622294.5832096157 4401100.090240878)"
Pentz Road,tertiary,False,225.01699999999997,,56.3,35 mph,14.4,"LINESTRING (622294.7895736434 4401071.006296095, 622294.8620879195 4401066.455632789, 622300.2711585229 4400925.990557064, 622300.2776575058 4400909.448688577, 622301.2154025873 4400877.489887888, 622302.2181800614 4400862.962254932, 622302.9939967787 4400846.543666821)"
Chaney Lane,residential,False,134.329,,40.2,,12.0,"LINESTRING (622117.1306618722 4401540.23405273, 622137.4070489942 4401407.665872921)"
Fickett Lane,residential,False,114.93,,40.2,,10.3,"LINESTRING (622117.1306618722 4401540.23405273, 622114.1269539488 4401540.519311789, 622103.8988069141 4401542.465929592, 622101.6466924513 4401543.984372623, 622099.2930153641 4401546.500379767, 622096.1904124689 4401553.00118915, 622094.7217155107 4401564.52389473, 622092.6198880041 4401610.452712153, 622091.7933252762 4401640.859029062)"
Fickett Lane,residential,False,183.942,,40.2,,16.5,"LINESTRING (622117.1306618722 4401540.23405273, 622127.2537157057 4401539.506999291, 622149.3704112095 4401538.970868401, 622171.7352832379 4401538.99385229, 622187.1433062749 4401540.016322518, 622193.3988997993 4401540.004914444, 622301.1640016855 4401547.494773021)"
Paynes Way,residential,False,117.801,,40.2,,10.5,"LINESTRING (622019.3498315156 4401406.009811063, 622137.4070489942 4401407.665872921)"
Bever Lane,residential,False,134.048,,40.2,,12.0,"LINESTRING (622091.7933252762 4401640.859029062, 621957.4910778017 4401637.168997884)"
Fickett Lane,residential,False,781.7,,40.2,,70.0,"LINESTRING (622091.7933252762 4401640.859029062, 622090.0263306918 4401724.984049464, 622088.9738617219 4401844.979907538, 622087.876180892 4401887.039021187, 622086.631863092 4401906.003642379, 622084.2465062261 4401910.517507136, 622079.2753189476 4401915.989408752, 622073.4951729468 4401918.450902439, 622066.0229292238 4401919.553239921, 622059.1679970445 4401919.555205142, 622042.9040854548 4401918.519348001, 621983.7275039145 4401916.468091646, 621972.8445715554 4401916.517115239, 621960.5998279753 4401915.989407574, 621942.9476297098 4401916.041894648, 621925.7706175098 4401918.544411706, 621855.0905789757 4401982.590224818, 621866.3568491942 4402017.740435064, 621909.3095207299 4402091.695966695, 621909.9472029848 4402094.70363781, 621831.4626015711 4402040.611454326, 621798.0574902173 4402039.859032651)"
Fickett Lane,residential,False,114.92999999999999,,40.2,,10.3,"LINESTRING (622091.7933252762 4401640.859029062, 622092.6198880041 4401610.452712153, 622094.7217155107 4401564.52389473, 622096.1904124689 4401553.00118915, 622099.2930153641 4401546.500379767, 622101.6466924513 4401543.984372623, 622103.8988069141 4401542.465929592, 622114.1269539488 4401540.519311789, 622117.1306618722 4401540.23405273)"
Pentz Road,tertiary,False,126.504,,56.3,35 mph,8.1,"LINESTRING (622301.1640016855 4401547.494773021, 622302.5338940484 4401617.459249973, 622300.5265877583 4401643.938850661, 622301.6035915178 4401673.676092586)"
Pentz Road,tertiary,False,155.526,,56.3,35 mph,9.9,"LINESTRING (622301.1640016855 4401547.494773021, 622299.3361408957 4401495.508254404, 622299.836728457 4401426.461764543, 622299.7818592124 4401392.266719077)"
Fickett Lane,residential,False,183.942,,40.2,,16.5,"LINESTRING (622301.1640016855 4401547.494773021, 622193.3988997993 4401540.004914444, 622187.1433062749 4401540.016322518, 622171.7352832379 4401538.99385229, 622149.3704112095 4401538.970868401, 622127.2537157057 4401539.506999291, 622117.1306618722 4401540.23405273)"
"['R View Drive', 'Riverview Drive']",residential,False,285.503,,40.2,,25.6,"LINESTRING (622301.1640016855 4401547.494773021, 622394.3621122242 4401544.206879091, 622587.1477591186 4401550.725911469)"
Crestview Drive,residential,False,278.82000000000005,,40.2,,25.0,"LINESTRING (617350.3490216736 4402362.65454466, 617355.1066691271 4402376.493492588, 617357.834910681 4402382.974243498, 617365.6592397044 4402397.970289781, 617371.8383065208 4402408.500472527, 617382.3570328032 4402420.984360951, 617399.4034204454 4402438.008861629, 617403.2757244279 4402442.508824766, 617411.1297588719 4402449.956186885, 617468.1748854191 4402512.555267162, 617506.0488666045 4402556.987282747, 617510.404379053 4402563.493024231, 617512.8203976465 4402567.970739707, 617514.6045139018 4402574.548110195, 617514.4820894303 4402582.539502644)"
Crestview Drive,residential,False,61.345,,40.2,,5.5,"LINESTRING (617350.3490216736 4402362.65454466, 617348.0524539605 4402355.958365368, 617345.7126676494 4402346.486088962, 617334.6054078654 4402316.452496889, 617331.9390136874 4402311.526946954, 617327.9105584071 4402306.025479482)"
Primrose Lane,residential,False,213.891,,40.2,,19.2,"LINESTRING (617350.3490216736 4402362.65454466, 617183.6781286472 4402369.987324635, 617177.8169555224 4402377.89104729, 617172.1951971735 4402414.996005322)"
Crestview Drive,residential,False,50.039,,40.2,,4.5,"LINESTRING (616989.7697050539 4401961.037655403, 616989.3507649398 4402010.989016294)"
Nottingham Park,residential,False,182.178,,40.2,,16.3,"LINESTRING (617171.5874415077 4402005.99877339, 617167.4739522383 4402006.046970395, 617164.3968864487 4402005.555910286, 617154.2013680114 4402005.511237472, 617146.8411820389 4402004.95478333, 617060.473178645 4402004.96873917, 617030.0173280871 4402007.501583098, 617003.9235084739 4402010.545136718, 616989.3507649398 4402010.989016294)"
